Date,Product_ID,Product_name,Historical_Sales,Promotion,Demand,Day_of_Week,Month
2023-10-06,MED001,Paracetamol,25,1,35,2,9
2023-10-06,MED002,Ibuprofen,64,0,72,5,12
2023-10-06,MED003,Amoxicillin,72,1,83,3,10
2023-10-06,MED004,Painkiller,36,0,28,1,1
2023-10-06,MED005,DOLO,25,1,32,4,7
2023-10-11,MED001,Paracetamol,58,1,52,1,12
2023-10-11,MED002,Ibuprofen,98,0,124,0,1
2023-10-11,MED003,Amoxicillin,38,1,34,1,2
2023-10-11,MED004,Painkiller,46,1,57,6,7
2023-10-11,MED005,DOLO,65,1,67,2,10
2023-10-15,MED001,Paracetamol,63,1,53,4,7
2023-10-15,MED002,Ibuprofen,30,0,24,2,12
2023-10-15,MED003,Amoxicillin,66,1,68,2,12
2023-10-15,MED004,Painkiller,61,1,75,1,2
2023-10-15,MED005,DOLO,29,0,53,4,6
2023-10-18,MED001,Paracetamol,26,0,34,1,4
2023-10-18,MED002,Ibuprofen,72,0,70,0,4
2023-10-18,MED003,Amoxicillin,44,1,63,2,3
2023-10-18,MED004,Painkiller,53,1,56,5,2
2023-10-18,MED005,DOLO,22,1,26,5,8
2023-10-19,MED001,Paracetamol,94,1,116,5,12
2023-10-19,MED002,Ibuprofen,70,0,62,4,11
2023-10-19,MED003,Amoxicillin,60,0,86,6,5
2023-10-19,MED004,Painkiller,68,0,67,6,11
2023-10-19,MED005,DOLO,31,1,49,2,2
2023-10-21,MED001,Paracetamol,79,1,81,0,5
2023-10-21,MED002,Ibuprofen,46,1,39,1,4
2023-10-21,MED003,Amoxicillin,88,1,81,1,3
2023-10-21,MED004,Painkiller,91,1,108,3,6
2023-10-21,MED005,DOLO,43,1,54,5,3
2023-10-26,MED001,Paracetamol,45,0,43,4,3
2023-10-26,MED002,Ibuprofen,99,0,89,1,1
2023-10-26,MED003,Amoxicillin,37,1,52,4,2
2023-10-26,MED004,Painkiller,47,0,37,1,1
2023-10-26,MED005,DOLO,48,0,54,3,8
2023-10-31,MED001,Paracetamol,76,0,73,5,7
2023-10-31,MED002,Ibuprofen,78,1,68,3,7
2023-10-31,MED003,Amoxicillin,38,1,67,4,6
2023-10-31,MED004,Painkiller,60,0,53,1,5
2023-10-31,MED005,DOLO,67,0,60,0,3
2023-11-01,MED001,Paracetamol,49,1,70,1,4
2023-11-01,MED002,Ibuprofen,23,0,30,5,3
2023-11-01,MED003,Amoxicillin,25,0,49,2,8
2023-11-01,MED004,Painkiller,28,0,23,3,12
2023-11-01,MED005,DOLO,40,0,38,2,1
2023-11-05,MED001,Paracetamol,67,0,85,6,12
2023-11-05,MED002,Ibuprofen,72,1,96,3,12
2023-11-05,MED003,Amoxicillin,33,1,63,5,8
2023-11-05,MED004,Painkiller,61,1,77,0,10
2023-11-05,MED005,DOLO,96,0,102,0,7
2023-11-06,MED001,Paracetamol,66,0,90,6,8
2023-11-06,MED002,Ibuprofen,39,1,69,1,6
2023-11-06,MED003,Amoxicillin,84,0,85,1,6
2023-11-06,MED004,Painkiller,96,0,123,6,12
2023-11-06,MED005,DOLO,63,1,78,6,9
2023-11-10,MED001,Paracetamol,56,1,78,5,12
2023-11-10,MED002,Ibuprofen,38,0,59,1,11
2023-11-10,MED003,Amoxicillin,44,1,70,6,2
2023-11-10,MED004,Painkiller,43,0,41,0,2
2023-11-10,MED005,DOLO,26,0,49,3,9
2023-11-14,MED001,Paracetamol,25,0,37,5,9
2023-11-14,MED002,Ibuprofen,73,0,67,3,1
2023-11-14,MED003,Amoxicillin,82,1,74,6,11
2023-11-14,MED004,Painkiller,48,0,60,0,10
2023-11-14,MED005,DOLO,99,1,111,1,10
2023-11-19,MED001,Paracetamol,60,0,81,0,3
2023-11-19,MED002,Ibuprofen,42,0,63,3,12
2023-11-19,MED003,Amoxicillin,52,0,56,4,8
2023-11-19,MED004,Painkiller,43,0,34,2,5
2023-11-19,MED005,DOLO,39,0,36,3,3
2023-11-20,MED001,Paracetamol,68,1,74,4,11
2023-11-20,MED002,Ibuprofen,68,0,70,5,12
2023-11-20,MED003,Amoxicillin,20,0,22,2,5
2023-11-20,MED004,Painkiller,58,1,49,2,9
2023-11-20,MED005,DOLO,86,1,108,4,10
2023-11-24,MED001,Paracetamol,62,0,69,3,1
2023-11-24,MED002,Ibuprofen,41,0,54,4,11
2023-11-24,MED003,Amoxicillin,68,1,62,4,6
2023-11-24,MED004,Painkiller,44,1,65,2,10
2023-11-24,MED005,DOLO,43,1,60,5,11
2023-11-26,MED001,Paracetamol,46,0,74,5,6
2023-11-26,MED002,Ibuprofen,73,0,80,1,8
2023-11-26,MED003,Amoxicillin,83,1,93,6,3
2023-11-26,MED004,Painkiller,40,1,66,1,1
2023-11-26,MED005,DOLO,73,0,88,2,9
2023-11-28,MED001,Paracetamol,30,0,58,1,1
2023-11-28,MED002,Ibuprofen,67,0,66,4,5
2023-11-28,MED003,Amoxicillin,34,0,44,6,7
2023-11-28,MED004,Painkiller,47,0,46,4,6
2023-11-28,MED005,DOLO,60,1,64,3,4
2023-11-30,MED001,Paracetamol,79,0,95,1,10
2023-11-30,MED002,Ibuprofen,57,0,49,3,7
2023-11-30,MED003,Amoxicillin,29,1,35,4,9
2023-11-30,MED004,Painkiller,23,1,19,1,4
2023-11-30,MED005,DOLO,33,0,57,6,1
2023-12-03,MED001,Paracetamol,25,1,51,4,4
2023-12-03,MED002,Ibuprofen,40,0,35,1,3
2023-12-03,MED003,Amoxicillin,32,0,26,2,12
2023-12-03,MED004,Painkiller,57,0,70,4,3
2023-12-03,MED005,DOLO,75,1,99,3,7
2023-12-08,MED001,Paracetamol,58,0,54,6,10
2023-12-08,MED002,Ibuprofen,34,1,40,4,9
2023-12-08,MED003,Amoxicillin,27,1,36,2,3
2023-12-08,MED004,Painkiller,20,0,34,1,10
2023-12-08,MED005,DOLO,84,1,102,5,9
2023-12-09,MED001,Paracetamol,81,0,91,4,6
2023-12-09,MED002,Ibuprofen,69,1,77,6,7
2023-12-09,MED003,Amoxicillin,59,0,87,3,12
2023-12-09,MED004,Painkiller,36,0,44,5,3
2023-12-09,MED005,DOLO,34,0,51,6,3
2023-12-12,MED001,Paracetamol,42,0,44,1,1
2023-12-12,MED002,Ibuprofen,59,0,51,2,3
2023-12-12,MED003,Amoxicillin,98,1,122,1,2
2023-12-12,MED004,Painkiller,56,1,78,4,12
2023-12-12,MED005,DOLO,34,0,54,6,10
2023-12-15,MED001,Paracetamol,77,0,93,4,10
2023-12-15,MED002,Ibuprofen,96,1,122,5,9
2023-12-15,MED003,Amoxicillin,32,0,54,5,4
2023-12-15,MED004,Painkiller,34,0,27,1,7
2023-12-15,MED005,DOLO,74,1,65,5,12
2023-12-18,MED001,Paracetamol,41,0,34,0,6
2023-12-18,MED002,Ibuprofen,45,0,69,2,4
2023-12-18,MED003,Amoxicillin,89,1,91,6,2
2023-12-18,MED004,Painkiller,20,1,50,0,6
2023-12-18,MED005,DOLO,42,1,47,4,4
2023-12-20,MED001,Paracetamol,90,0,102,4,12
2023-12-20,MED002,Ibuprofen,40,1,69,1,11
2023-12-20,MED003,Amoxicillin,92,0,85,3,7
2023-12-20,MED004,Painkiller,88,1,88,6,8
2023-12-20,MED005,DOLO,75,0,79,1,9
2023-12-21,MED001,Paracetamol,46,1,49,1,8
2023-12-21,MED002,Ibuprofen,72,0,94,2,11
2023-12-21,MED003,Amoxicillin,34,1,35,3,8
2023-12-21,MED004,Painkiller,33,0,50,4,5
2023-12-21,MED005,DOLO,33,0,27,1,3
2023-12-23,MED001,Paracetamol,84,0,86,1,12
2023-12-23,MED002,Ibuprofen,97,0,93,5,9
2023-12-23,MED003,Amoxicillin,85,0,97,1,8
2023-12-23,MED004,Painkiller,96,0,119,3,6
2023-12-23,MED005,DOLO,22,1,42,3,7
2023-12-26,MED001,Paracetamol,32,0,49,6,11
2023-12-26,MED002,Ibuprofen,67,0,57,5,9
2023-12-26,MED003,Amoxicillin,86,0,93,1,2
2023-12-26,MED004,Painkiller,99,0,118,4,8
2023-12-26,MED005,DOLO,72,0,91,4,12
2023-12-27,MED001,Paracetamol,34,1,61,3,10
2023-12-27,MED002,Ibuprofen,88,0,112,5,5
2023-12-27,MED003,Amoxicillin,64,1,65,5,11
2023-12-27,MED004,Painkiller,22,0,37,3,6
2023-12-27,MED005,DOLO,71,1,71,4,6
2023-12-29,MED001,Paracetamol,93,0,91,2,8
2023-12-29,MED002,Ibuprofen,46,1,75,4,10
2023-12-29,MED003,Amoxicillin,92,0,103,2,4
2023-12-29,MED004,Painkiller,97,1,114,5,11
2023-12-29,MED005,DOLO,21,1,30,1,10
2023-12-30,MED001,Paracetamol,97,0,115,2,11
2023-12-30,MED002,Ibuprofen,80,0,109,3,7
2023-12-30,MED003,Amoxicillin,95,1,89,6,8
2023-12-30,MED004,Painkiller,93,1,114,0,9
2023-12-30,MED005,DOLO,20,1,29,5,11
2023-12-31,MED001,Paracetamol,83,1,108,2,11
2023-12-31,MED002,Ibuprofen,99,1,114,2,2
2023-12-31,MED003,Amoxicillin,85,0,113,6,9
2023-12-31,MED004,Painkiller,58,0,74,3,4
2023-12-31,MED005,DOLO,56,1,79,5,6
2024-01-01,MED001,Paracetamol,46,1,73,4,9
2024-01-01,MED002,Ibuprofen,33,1,41,6,10
2024-01-01,MED003,Amoxicillin,88,0,94,2,6
2024-01-01,MED004,Painkiller,21,0,51,4,7
2024-01-01,MED005,DOLO,21,1,21,0,1
2024-01-06,MED001,Paracetamol,40,1,38,3,1
2024-01-06,MED002,Ibuprofen,70,1,78,4,10
2024-01-06,MED003,Amoxicillin,27,0,51,1,5
2024-01-06,MED004,Painkiller,88,1,100,4,2
2024-01-06,MED005,DOLO,48,0,73,4,10
2024-01-09,MED001,Paracetamol,91,0,83,2,8
2024-01-09,MED002,Ibuprofen,59,0,88,4,12
2024-01-09,MED003,Amoxicillin,80,1,76,4,6
2024-01-09,MED004,Painkiller,73,0,63,1,8
2024-01-09,MED005,DOLO,67,0,60,0,4
2024-01-13,MED001,Paracetamol,25,1,39,6,11
2024-01-13,MED002,Ibuprofen,71,0,98,6,10
2024-01-13,MED003,Amoxicillin,65,0,56,2,7
2024-01-13,MED004,Painkiller,57,0,82,2,10
2024-01-13,MED005,DOLO,44,1,68,5,5
2024-01-17,MED001,Paracetamol,75,1,101,0,9
2024-01-17,MED002,Ibuprofen,81,0,78,4,8
2024-01-17,MED003,Amoxicillin,40,1,32,0,2
2024-01-17,MED004,Painkiller,100,0,117,2,12
2024-01-17,MED005,DOLO,35,0,39,2,5
2024-01-22,MED001,Paracetamol,58,1,56,4,10
2024-01-22,MED002,Ibuprofen,25,1,45,2,11
2024-01-22,MED003,Amoxicillin,63,1,88,3,6
2024-01-22,MED004,Painkiller,41,1,33,3,3
2024-01-22,MED005,DOLO,36,0,46,2,10
2024-01-26,MED001,Paracetamol,96,1,116,1,6
2024-01-26,MED002,Ibuprofen,74,0,75,6,3
2024-01-26,MED003,Amoxicillin,35,0,46,1,4
2024-01-26,MED004,Painkiller,57,1,48,2,8
2024-01-26,MED005,DOLO,59,1,73,2,9
2024-01-29,MED001,Paracetamol,56,1,69,4,4
2024-01-29,MED002,Ibuprofen,96,1,106,1,2
2024-01-29,MED003,Amoxicillin,49,0,59,0,8
2024-01-29,MED004,Painkiller,30,0,38,2,12
2024-01-29,MED005,DOLO,64,0,60,1,12
2024-02-02,MED001,Paracetamol,96,0,86,5,4
2024-02-02,MED002,Ibuprofen,70,0,71,0,2
2024-02-02,MED003,Amoxicillin,80,0,110,1,11
2024-02-02,MED004,Painkiller,79,1,79,3,5
2024-02-02,MED005,DOLO,88,0,117,2,9
2024-02-05,MED001,Paracetamol,61,1,86,2,3
2024-02-05,MED002,Ibuprofen,43,1,43,5,6
2024-02-05,MED003,Amoxicillin,37,1,33,3,2
2024-02-05,MED004,Painkiller,84,1,105,2,10
2024-02-05,MED005,DOLO,30,1,24,0,6
2024-02-10,MED001,Paracetamol,26,0,39,2,10
2024-02-10,MED002,Ibuprofen,31,1,49,3,5
2024-02-10,MED003,Amoxicillin,54,1,58,6,6
2024-02-10,MED004,Painkiller,47,1,46,2,8
2024-02-10,MED005,DOLO,87,1,84,6,8
2024-02-11,MED001,Paracetamol,35,1,62,2,12
2024-02-11,MED002,Ibuprofen,93,1,95,2,5
2024-02-11,MED003,Amoxicillin,97,0,89,2,4
2024-02-11,MED004,Painkiller,82,0,86,1,2
2024-02-11,MED005,DOLO,87,0,103,0,2
2024-02-14,MED001,Paracetamol,45,0,68,4,3
2024-02-14,MED002,Ibuprofen,74,0,96,3,9
2024-02-14,MED003,Amoxicillin,88,0,113,0,6
2024-02-14,MED004,Painkiller,42,1,66,3,4
2024-02-14,MED005,DOLO,21,1,46,3,3
2024-02-18,MED001,Paracetamol,60,0,70,1,2
2024-02-18,MED002,Ibuprofen,76,1,92,2,11
2024-02-18,MED003,Amoxicillin,47,1,51,3,9
2024-02-18,MED004,Painkiller,26,0,48,4,2
2024-02-18,MED005,DOLO,65,1,85,1,5
2024-02-23,MED001,Paracetamol,55,1,76,0,12
2024-02-23,MED002,Ibuprofen,81,1,95,1,10
2024-02-23,MED003,Amoxicillin,70,0,79,1,4
2024-02-23,MED004,Painkiller,70,0,97,4,10
2024-02-23,MED005,DOLO,52,1,82,6,7
2024-02-26,MED001,Paracetamol,53,1,46,4,10
2024-02-26,MED002,Ibuprofen,93,0,85,0,1
2024-02-26,MED003,Amoxicillin,88,1,108,1,10
2024-02-26,MED004,Painkiller,22,0,33,1,2
2024-02-26,MED005,DOLO,30,1,53,2,5
2024-02-29,MED001,Paracetamol,41,1,55,2,12
2024-02-29,MED002,Ibuprofen,85,1,114,6,11
2024-02-29,MED003,Amoxicillin,98,1,125,2,8
2024-02-29,MED004,Painkiller,41,1,62,2,11
2024-02-29,MED005,DOLO,93,1,116,1,9
2024-03-03,MED001,Paracetamol,34,0,35,1,2
2024-03-03,MED002,Ibuprofen,76,1,100,4,11
2024-03-03,MED003,Amoxicillin,100,0,98,2,9
2024-03-03,MED004,Painkiller,89,0,119,4,8
2024-03-03,MED005,DOLO,30,1,20,2,10
2024-03-07,MED001,Paracetamol,87,1,93,2,2
2024-03-07,MED002,Ibuprofen,54,0,71,3,3
2024-03-07,MED003,Amoxicillin,86,1,109,0,2
2024-03-07,MED004,Painkiller,43,0,73,0,4
2024-03-07,MED005,DOLO,87,1,104,6,9
2024-03-09,MED001,Paracetamol,34,0,60,1,10
2024-03-09,MED002,Ibuprofen,82,0,89,2,10
2024-03-09,MED003,Amoxicillin,21,0,50,5,12
2024-03-09,MED004,Painkiller,93,0,89,3,8
2024-03-09,MED005,DOLO,93,0,106,2,3
2024-03-11,MED001,Paracetamol,91,1,108,4,4
2024-03-11,MED002,Ibuprofen,48,1,43,5,11
2024-03-11,MED003,Amoxicillin,60,0,79,5,1
2024-03-11,MED004,Painkiller,60,0,58,5,7
2024-03-11,MED005,DOLO,22,0,19,4,4
2024-03-14,MED001,Paracetamol,94,0,84,1,9
2024-03-14,MED002,Ibuprofen,36,1,45,1,11
2024-03-14,MED003,Amoxicillin,60,1,57,1,12
2024-03-14,MED004,Painkiller,74,0,100,0,12
2024-03-14,MED005,DOLO,87,1,111,6,2
2024-03-18,MED001,Paracetamol,84,0,76,2,6
2024-03-18,MED002,Ibuprofen,27,0,36,1,12
2024-03-18,MED003,Amoxicillin,79,0,94,0,6
2024-03-18,MED004,Painkiller,87,1,90,3,7
2024-03-18,MED005,DOLO,37,1,32,1,12
2024-03-19,MED001,Paracetamol,64,1,90,1,4
2024-03-19,MED002,Ibuprofen,65,0,94,0,12
2024-03-19,MED003,Amoxicillin,20,1,44,2,7
2024-03-19,MED004,Painkiller,31,1,61,2,8
2024-03-19,MED005,DOLO,51,0,62,6,7
2024-03-21,MED001,Paracetamol,68,0,95,3,10
2024-03-21,MED002,Ibuprofen,43,1,55,6,2
2024-03-21,MED003,Amoxicillin,32,1,40,1,7
2024-03-21,MED004,Painkiller,98,0,96,6,9
2024-03-21,MED005,DOLO,50,1,71,1,8
2024-03-24,MED001,Paracetamol,23,0,47,4,7
2024-03-24,MED002,Ibuprofen,68,1,58,2,4
2024-03-24,MED003,Amoxicillin,57,0,80,0,7
2024-03-24,MED004,Painkiller,52,1,46,6,12
2024-03-24,MED005,DOLO,72,0,64,0,10
2024-03-28,MED001,Paracetamol,79,1,109,1,6
2024-03-28,MED002,Ibuprofen,88,1,104,6,5
2024-03-28,MED003,Amoxicillin,25,1,22,0,4
2024-03-28,MED004,Painkiller,91,0,89,3,4
2024-03-28,MED005,DOLO,21,1,20,3,7
2024-04-01,MED001,Paracetamol,46,1,44,6,9
2024-04-01,MED002,Ibuprofen,33,1,63,2,11
2024-04-01,MED003,Amoxicillin,54,1,51,4,10
2024-04-01,MED004,Painkiller,49,1,52,0,10
2024-04-01,MED005,DOLO,72,0,88,3,7
2024-04-02,MED001,Paracetamol,53,0,79,1,3
2024-04-02,MED002,Ibuprofen,84,1,113,4,8
2024-04-02,MED003,Amoxicillin,54,1,66,0,12
2024-04-02,MED004,Painkiller,50,1,74,5,8
2024-04-02,MED005,DOLO,37,1,34,3,5
2024-04-03,MED001,Paracetamol,45,0,62,6,9
2024-04-03,MED002,Ibuprofen,91,0,87,6,7
2024-04-03,MED003,Amoxicillin,54,0,56,2,4
2024-04-03,MED004,Painkiller,95,0,117,3,4
2024-04-03,MED005,DOLO,90,1,108,5,12
2024-04-04,MED001,Paracetamol,65,0,69,1,7
2024-04-04,MED002,Ibuprofen,56,1,74,0,5
2024-04-04,MED003,Amoxicillin,32,0,22,4,1
2024-04-04,MED004,Painkiller,99,0,111,1,9
2024-04-04,MED005,DOLO,73,0,74,4,3
2024-04-09,MED001,Paracetamol,70,0,82,2,3
2024-04-09,MED002,Ibuprofen,25,1,19,5,3
2024-04-09,MED003,Amoxicillin,49,0,78,0,12
2024-04-09,MED004,Painkiller,65,1,84,1,1
2024-04-09,MED005,DOLO,54,1,48,0,1
2024-04-10,MED001,Paracetamol,83,1,79,4,4
2024-04-10,MED002,Ibuprofen,40,1,53,6,4
2024-04-10,MED003,Amoxicillin,90,0,83,4,8
2024-04-10,MED004,Painkiller,98,1,94,5,3
2024-04-10,MED005,DOLO,38,1,62,3,1
2024-04-11,MED001,Paracetamol,95,1,94,5,7
2024-04-11,MED002,Ibuprofen,52,1,55,1,3
2024-04-11,MED003,Amoxicillin,67,0,88,6,5
2024-04-11,MED004,Painkiller,38,0,46,0,5
2024-04-11,MED005,DOLO,47,0,63,0,2
2024-04-16,MED001,Paracetamol,88,0,80,1,5
2024-04-16,MED002,Ibuprofen,68,1,64,5,7
2024-04-16,MED003,Amoxicillin,47,0,67,0,3
2024-04-16,MED004,Painkiller,89,1,107,5,11
2024-04-16,MED005,DOLO,41,0,40,6,1
2024-04-17,MED001,Paracetamol,24,1,29,3,7
2024-04-17,MED002,Ibuprofen,37,0,63,2,4
2024-04-17,MED003,Amoxicillin,72,0,62,2,8
2024-04-17,MED004,Painkiller,80,1,71,0,2
2024-04-17,MED005,DOLO,83,0,81,2,10
2024-04-18,MED001,Paracetamol,21,0,40,1,10
2024-04-18,MED002,Ibuprofen,79,0,81,6,1
2024-04-18,MED003,Amoxicillin,77,0,77,0,2
2024-04-18,MED004,Painkiller,46,1,72,0,12
2024-04-18,MED005,DOLO,85,1,79,5,7
2024-04-20,MED001,Paracetamol,83,0,84,0,1
2024-04-20,MED002,Ibuprofen,52,1,59,5,7
2024-04-20,MED003,Amoxicillin,34,1,31,4,3
2024-04-20,MED004,Painkiller,90,0,110,6,1
2024-04-20,MED005,DOLO,78,1,87,1,7
2024-04-21,MED001,Paracetamol,26,0,30,6,5
2024-04-21,MED002,Ibuprofen,57,0,58,2,3
2024-04-21,MED003,Amoxicillin,31,1,21,1,6
2024-04-21,MED004,Painkiller,43,0,70,2,2
2024-04-21,MED005,DOLO,38,0,65,2,5
2024-04-25,MED001,Paracetamol,77,1,78,3,10
2024-04-25,MED002,Ibuprofen,22,0,23,3,11
2024-04-25,MED003,Amoxicillin,100,1,110,0,4
2024-04-25,MED004,Painkiller,36,1,52,0,11
2024-04-25,MED005,DOLO,79,1,104,0,11
2024-04-30,MED001,Paracetamol,37,1,49,6,12
2024-04-30,MED002,Ibuprofen,65,1,62,3,1
2024-04-30,MED003,Amoxicillin,36,0,32,4,11
2024-04-30,MED004,Painkiller,34,1,58,4,2
2024-04-30,MED005,DOLO,41,1,65,3,12
2024-05-02,MED001,Paracetamol,56,1,62,3,9
2024-05-02,MED002,Ibuprofen,74,1,72,1,8
2024-05-02,MED003,Amoxicillin,68,0,58,4,9
2024-05-02,MED004,Painkiller,54,1,73,2,1
2024-05-02,MED005,DOLO,85,0,103,6,11
2024-05-03,MED001,Paracetamol,91,0,117,0,10
2024-05-03,MED002,Ibuprofen,24,1,32,4,10
2024-05-03,MED003,Amoxicillin,36,0,53,2,1
2024-05-03,MED004,Painkiller,26,1,52,5,12
2024-05-03,MED005,DOLO,87,0,102,4,12
2024-05-07,MED001,Paracetamol,100,0,102,6,6
2024-05-07,MED002,Ibuprofen,49,1,73,2,9
2024-05-07,MED003,Amoxicillin,75,1,93,0,9
2024-05-07,MED004,Painkiller,40,0,44,4,9
2024-05-07,MED005,DOLO,72,1,79,3,3
2024-05-11,MED001,Paracetamol,38,0,38,0,3
2024-05-11,MED002,Ibuprofen,45,1,44,6,1
2024-05-11,MED003,Amoxicillin,65,1,55,1,4
2024-05-11,MED004,Painkiller,20,0,11,0,9
2024-05-11,MED005,DOLO,86,1,91,6,5
2024-05-14,MED001,Paracetamol,71,1,76,4,2
2024-05-14,MED002,Ibuprofen,98,0,88,4,9
2024-05-14,MED003,Amoxicillin,93,0,90,2,2
2024-05-14,MED004,Painkiller,71,0,62,4,2
2024-05-14,MED005,DOLO,69,0,74,1,11
2024-05-15,MED001,Paracetamol,83,0,102,5,10
2024-05-15,MED002,Ibuprofen,88,1,117,0,7
2024-05-15,MED003,Amoxicillin,21,1,30,4,2
2024-05-15,MED004,Painkiller,90,1,110,2,7
2024-05-15,MED005,DOLO,51,0,44,0,10
2024-05-19,MED001,Paracetamol,95,1,99,1,7
2024-05-19,MED002,Ibuprofen,35,0,40,3,2
2024-05-19,MED003,Amoxicillin,32,0,42,0,11
2024-05-19,MED004,Painkiller,97,1,103,2,9
2024-05-19,MED005,DOLO,38,1,37,0,4
2024-05-21,MED001,Paracetamol,53,0,47,2,4
2024-05-21,MED002,Ibuprofen,61,0,68,3,7
2024-05-21,MED003,Amoxicillin,23,1,33,3,10
2024-05-21,MED004,Painkiller,97,1,105,4,12
2024-05-21,MED005,DOLO,54,1,71,3,3
2024-05-25,MED001,Paracetamol,26,0,19,4,3
2024-05-25,MED002,Ibuprofen,54,0,52,5,9
2024-05-25,MED003,Amoxicillin,31,0,29,5,4
2024-05-25,MED004,Painkiller,85,1,113,6,5
2024-05-25,MED005,DOLO,20,0,35,1,1
2024-05-30,MED001,Paracetamol,87,1,109,0,8
2024-05-30,MED002,Ibuprofen,53,1,51,3,4
2024-05-30,MED003,Amoxicillin,65,0,81,2,3
2024-05-30,MED004,Painkiller,48,1,67,0,1
2024-05-30,MED005,DOLO,57,0,57,4,2
2024-05-31,MED001,Paracetamol,91,0,116,5,6
2024-05-31,MED002,Ibuprofen,33,0,49,0,11
2024-05-31,MED003,Amoxicillin,42,1,54,4,1
2024-05-31,MED004,Painkiller,56,1,53,0,1
2024-05-31,MED005,DOLO,79,0,83,0,5
2024-06-05,MED001,Paracetamol,74,1,65,0,2
2024-06-05,MED002,Ibuprofen,36,0,59,1,8
2024-06-05,MED003,Amoxicillin,31,0,26,5,12
2024-06-05,MED004,Painkiller,42,0,40,4,12
2024-06-05,MED005,DOLO,100,1,94,2,2
2024-06-06,MED001,Paracetamol,36,0,42,4,12
2024-06-06,MED002,Ibuprofen,67,0,88,5,7
2024-06-06,MED003,Amoxicillin,75,1,79,6,12
2024-06-06,MED004,Painkiller,53,1,67,5,1
2024-06-06,MED005,DOLO,59,0,58,3,7
2024-06-11,MED001,Paracetamol,48,1,62,6,1
2024-06-11,MED002,Ibuprofen,33,0,44,1,1
2024-06-11,MED003,Amoxicillin,66,1,96,1,12
2024-06-11,MED004,Painkiller,59,1,58,2,4
2024-06-11,MED005,DOLO,64,1,59,3,7
2024-06-12,MED001,Paracetamol,88,0,88,2,2
2024-06-12,MED002,Ibuprofen,36,1,37,3,8
2024-06-12,MED003,Amoxicillin,20,1,36,5,7
2024-06-12,MED004,Painkiller,64,1,63,6,3
2024-06-12,MED005,DOLO,55,0,84,3,7
2024-06-15,MED001,Paracetamol,89,1,111,6,5
2024-06-15,MED002,Ibuprofen,99,1,119,3,2
2024-06-15,MED003,Amoxicillin,40,0,70,1,6
2024-06-15,MED004,Painkiller,21,0,37,0,9
2024-06-15,MED005,DOLO,58,1,67,1,3
2024-06-19,MED001,Paracetamol,50,1,57,6,4
2024-06-19,MED002,Ibuprofen,59,0,68,5,7
2024-06-19,MED003,Amoxicillin,68,0,65,1,2
2024-06-19,MED004,Painkiller,63,1,69,4,12
2024-06-19,MED005,DOLO,65,0,77,2,10
2024-06-20,MED001,Paracetamol,42,0,57,5,12
2024-06-20,MED002,Ibuprofen,55,1,50,6,2
2024-06-20,MED003,Amoxicillin,32,1,34,4,9
2024-06-20,MED004,Painkiller,30,0,49,1,1
2024-06-20,MED005,DOLO,74,0,83,1,6
2024-06-22,MED001,Paracetamol,95,1,117,6,9
2024-06-22,MED002,Ibuprofen,42,0,65,4,5
2024-06-22,MED003,Amoxicillin,95,1,119,0,7
2024-06-22,MED004,Painkiller,71,1,62,2,2
2024-06-22,MED005,DOLO,32,0,33,0,3
2024-06-27,MED001,Paracetamol,67,1,69,5,12
2024-06-27,MED002,Ibuprofen,55,0,56,1,1
2024-06-27,MED003,Amoxicillin,35,1,28,2,10
2024-06-27,MED004,Painkiller,87,1,77,6,4
2024-06-27,MED005,DOLO,83,0,79,5,12
2024-06-28,MED001,Paracetamol,84,1,77,0,4
2024-06-28,MED002,Ibuprofen,40,0,42,0,10
2024-06-28,MED003,Amoxicillin,77,0,72,0,5
2024-06-28,MED004,Painkiller,24,0,27,2,8
2024-06-28,MED005,DOLO,34,0,30,6,12
2024-06-29,MED001,Paracetamol,83,0,110,6,8
2024-06-29,MED002,Ibuprofen,91,1,83,6,12
2024-06-29,MED003,Amoxicillin,33,1,32,6,6
2024-06-29,MED004,Painkiller,98,0,120,2,2
2024-06-29,MED005,DOLO,94,1,124,3,9
2024-07-02,MED001,Paracetamol,62,1,52,5,2
2024-07-02,MED002,Ibuprofen,29,0,47,2,4
2024-07-02,MED003,Amoxicillin,63,0,60,0,8
2024-07-02,MED004,Painkiller,41,1,64,5,1
2024-07-02,MED005,DOLO,80,0,99,4,1
2024-07-03,MED001,Paracetamol,49,1,46,3,2
2024-07-03,MED002,Ibuprofen,74,0,99,5,9
2024-07-03,MED003,Amoxicillin,34,1,33,1,4
2024-07-03,MED004,Painkiller,96,1,102,3,8
2024-07-03,MED005,DOLO,35,0,56,2,4
2024-07-07,MED001,Paracetamol,25,1,41,4,2
2024-07-07,MED002,Ibuprofen,20,0,28,4,1
2024-07-07,MED003,Amoxicillin,90,1,102,3,9
2024-07-07,MED004,Painkiller,24,0,24,5,5
2024-07-07,MED005,DOLO,57,0,55,1,7
2024-07-08,MED001,Paracetamol,43,0,40,3,10
2024-07-08,MED002,Ibuprofen,24,1,52,5,7
2024-07-08,MED003,Amoxicillin,90,1,109,2,7
2024-07-08,MED004,Painkiller,80,0,94,6,8
2024-07-08,MED005,DOLO,65,0,82,4,12
2024-07-10,MED001,Paracetamol,35,0,61,6,6
2024-07-10,MED002,Ibuprofen,38,0,48,0,12
